"Feature matrix below based on Winter 25 Release Notes as of December 27, 2024",Spring 25 Release Notes (PDF),,,Spring 25 Release Notes (HTML),,,,,,,,
,,,,,,,,,,,,
Delivered Idea: Clone Care Plan Templates,,,Industries,Industries Common Features,Program and Case Management,,,TRUE,,Improve care plan quality and consistency and create compliant care plan templates from the existing ones. Create a flow based on the Copy Care Plan Template flow template and add a button to launch the flow on the page layouts. We delivered this feature thanks to your ideas on IdeaExchange.,,
Improve Accuracy and Compliance with Stage Management,,,Industries,Industries Common Features,Program and Case Management,,,TRUE,,"Use Stage Management to automate repetitive tasks, reduce human errors, and ensure regulatory compliance for program enrollments. Create well-defined stages with specific entry and exit criteria to drive efficiency for your program staff.",,
Set a Default Status for Program Enrollments,,,Industries,Industries Common Features,Program and Case Management,,TRUE,,,"Now, you can use your own default status for program enrollments when you click Add Participant on a program. Previously, all program enrollments defaulted to Applied, even if your default was different.",,
Updated Objects for Program and Case Management,,,Industries,Industries Common Features,Program and Case Management,,,TRUE,,"Do more with the updated Program and Case Management objects. To use the new fields, add them to page layouts and make sure your users have edit access for them.",,
Aggregate Tasks and Events with Record Rollup Definitions,,,Industries,Industries Common Features,Record Rollup Definitions,,,TRUE,,Create record rollup definitions for Task and Event objects. Provide deeper insights and context to your relationship managers to make informed decisions by aggregating tasks and events at a household or group level. Easily track progress and stay organized with a comprehensive view of all tasks and events related to a household or group.,,
Delete Record Rollup Definitions,,,Industries,Industries Common Features,Record Rollup Definitions,,,TRUE,,Reduce the data clutter and simplify maintenance by deleting record rollup definitions that you no longer use. You can delete only the definitions that are in the draft status.,,
Provide More Meaningful Names and Descriptions to Your Record Rollup Definitions,,,Industries,Industries Common Features,Record Rollup Definitions,,,TRUE,,Effortlessly edit the names and descriptions of your record rollup definitions to ensure that your definitions clearly communicate their purpose. You can edit only the definitions that are in the draft or inactive status.,,
Manage Parent and Child Stage Transitions Declaratively,,,Industries,Industries Common Features,Stage Management,,TRUE,,,"Enhance business process management by using a declarative approach to control parent object stage transitions based on child object stage transitions. Configure the criteria and conditions to automatically update the parent object’s stage whenever the child object meets specific criteria. Your users can efficiently oversee and track interconnected business processes, making sure that dependent processes align with the overarching business goals.",,
Clone and Customize Stage Definitions,,,Industries,Industries Common Features,Stage Management,,TRUE,,,Save time and effort by cloning stage definitions and mapping their stages to the new definitions. Easily create definitions for similar business processes applicable to different record types.,,
Define Key Checkpoints with Milestones,,,Industries,Industries Common Features,Stage Management,,TRUE,,,"With the Milestone step type in the Stage Management builder, users can track their progress towards a specific stage in a business process. Set specific goals based on completed steps or key actions, such as document validation for a party profile record. Easily track and visualize progress in the Record Stage Overview lightning web component.",,
Automate Step Definition Execution,,,Industries,Industries Common Features,Stage Management,,TRUE,,,"Optimize your workflows and improve process efficiency with conditional step execution in Stage Management. Use predefined logic to automate complex decision-making processes by using expression sets. The expression set evaluates the specified conditions and, based on the results, determines whether the step must be executed or skipped.",,
Einstein Personalization Is Now Called Personalization,,,Marketing,Personalization,,,TRUE,,,"The name is changed, but the functionality remains the same. Please bear with us as we update our documentation and UI to reflect this change.",,
Explore the Enhanced Web Personalization Manager,,,Marketing,Personalization,,,TRUE,,,"Save and publish your personalization experiences with ease, ensuring that your changes go live in a controlled and dynamic manner. Select which decisions you want to preview to get a broader view of how your content appears to different audiences. Edit your personalization experiences with an intuitive user interface.",,
Define Custom Objectives for Recommendations,,,Marketing,Personalization,,,TRUE,,,"Take advantage of machine learning and AI to create custom objective-based recommenders based on your desired business outcomes. Select specific engagement signals for model training, and reuse objectives across different recommenders.",,
Use Scheduling Rules for Decisions,,,Marketing,Personalization,,,TRUE,,,"When defining a Personalization Decision targeting rule, you can define scheduling rules to use a date range or time of day when determining who is eligible for personalization decisions.",,
Test the Effectiveness of Personalized Experiences,,,Marketing,Personalization,,,TRUE,,,Discover which personalized experiences resonate best with your customers. Design A/B/n experiments using measures of success that you define to compare the effectiveness of personalized experiences. You can apply the tests to AI-based recommendations.,,
Use Only Authenticated Endpoints When Accessing Data Cloud,,,Marketing,Personalization,,,TRUE,,,"When using Data Cloud authenticated server-to-server real time data capture, you can require that personalization points use authenticated endpoints for evaluations. When creating a personalization point, select the Authentication Required checkbox to require using only authenticated endpoints for sending real-time events to and requesting authenticated recommendations from Data Cloud.",,
View Recommender Training Status and Refresh History,,,Marketing,Personalization,,,TRUE,,,"Use the Recommender record Refresh History tab to view a list of the last 30 recommender refresh dates, times, and resulting refresh status.",,
Track and Evaluate Visitor Engagement Through Attribution,,,Marketing,Personalization,,,TRUE,,,Evaluate the effectiveness of personalization decisions or strategies by creating custom attribution configurations using first touch or last touch models. Use engagement signals and metrics that can track the customer journey from initial contact to conversion.,,
Visualize the Customer Journey with the Attribution Dashboard,,,Marketing,Personalization,,,TRUE,,,"Create and run custom or preconfigured attribution models, and then view the attribution results from the Analytics tab of the attribution model record.",,
Personalize Business Processes and Screens with Flow,,,Marketing,Personalization,,,TRUE,,,Use the new Get Personalization Decisions invocable action in Flow to request personalized content from the Decisioning API. Integrate and deliver personalized content directly into your workflows and custom screens. Use the Get Personalization Decisions action in screen flows to design and embed personalized content to Salesforce pages. You can also use it in triggered flows to automatically get personalized recommendations based on specific events or tasks.,,
Get Helpful Resources for Enabling Marketing Cloud,,,Marketing,Marketing Cloud Account Engagement Enhancements,,TRUE,,,,"A new Optimizer page called Enable Marketing Cloud is available to guide you and your business units as you access new marketing functionality in Salesforce Marketing Cloud. Review curated resources, prerequisites, and tasks to help you take advantage of the power of Salesforce Data Cloud and new Marketing Cloud campaign innovations like Agentforce and SMS. To view these resources, navigate to the Optimizer, and click Enable Marketing Cloud in the Optimizer welcome banner.",,
Automate Account Engagement Data Stream Creation in Data Cloud,,,Marketing,Marketing Cloud Account Engagement Enhancements,,TRUE,,,,"Automatically create data streams in Data Cloud with the Account Engagement CRM Data data bundle. Previously, you had to create the landing page, list email, and marketing form data streams manually and individually map the fields of each object. The new data bundle includes all three streams and their field mappings.
",,
Expedite Content Creation by Copying Assets to CMS via API,,,Marketing,Marketing Cloud Account Engagement Enhancements,,,TRUE,,,"Copy email, file, form, and landing page objects from your Account Engagement business unit to a Salesforce CMS workspace by using Version 5 of the Account Engagement API.",,
Streamline Content Creation by Copying Additional Asset Types to CMS,,,Marketing,Marketing Cloud Account Engagement Enhancements,,,,TRUE,,"For more consistent and efficient content creation, you can now copy existing landing pages to a Salesforce CMS workspace for use in new marketing campaigns. You can also copy inline CSS when copying a form to a CMS workspace.",,
Get More Visibility into Email Send Issues,,,Marketing,Marketing Cloud Account Engagement Enhancements,,TRUE,,,,"List email reporting includes more reasons for prospect email send failures, such as invalid or banned email addresses. And when an email fails to send, the configuration issue now appears in the Account Engagement Optimizer. The issue description links to the Failed Email Sends table, which lists the emails that failed with the prospect’s name, company, failure reason, and other related details.",,
Generate Account Engagement Content in More Languages,,,Marketing,Marketing Cloud Account Engagement Enhancements,,TRUE,,,,"Use generative AI to streamline your content creation process in French, German, Japanese, Portuguese (Brazil), and Spanish. Quickly create forms, landing pages, email subject lines, and email body copy with Content Creation for Account Engagement, powered by Einstein.",,
Enhanced Email Experience Is Being Retired,,,Marketing,Marketing Cloud Account Engagement Enhancements,,TRUE,,,,"Support for Enhanced Email Experience in Account Engagement ends beginning Winter ’25, with full retirement planned for Summer ’25. To create emails with the same functionality, use the Classic Email Builder.",,
Marketing Cloud Engagement,,,Marketing,Marketing Cloud Account Engagement Enhancements,,,,,,"The Spring ’25 Marketing Cloud Engagement release occurs February 21, 2025 through March 14, 2025. Some features are made available to you within a week of the release. Get an exclusive, in-depth look at the new features by tuning into the Spring ’25 Marketing Cloud Engagement Release New Feature Overview webinar. Stay tuned for updates on this page!
",,
Reach More People with WhatsApp,,,Marketing,Marketing Cloud,,TRUE,,,,"Add WhatsApp to your multichannel marketing strategy to better connect with your customers around the world. After you set up WhatsApp in your org, marketers can use the new Blank WhatsApp campaign option to create WhatsApp messages that include rich media content, such as audio and video.",,
Save Time with New AI Capabilities for Campaigns and Content,,,Marketing,Marketing Cloud,,TRUE,,,,"Generate campaign content with ease with the Agentforce (Default) agent for emails and landing pages. Plus, get going faster by using the campaign brief prompt in Prompt Builder to generate a brief name, key message, audience description, and detailed campaign goals.",,
Create Campaigns with Agentforce Campaign Designer (Beta),,,Marketing,Marketing Cloud,,TRUE,,,,"Edit and refine your campaign strategy, multi-channel flows, and content from a single interface. This feature helps marketers quickly generate targeted campaigns that better resonate with your audience.",,
Personalize Emails Consistently with Reusable Personalization Settings and Expressions,,,Marketing,Marketing Cloud,,TRUE,,,,"Save time and avoid starting from scratch every time you want to personalize content. To craft consistent personalized emails, marketers can reuse personalization settings when they create variations of email components. They can also save and reuse criteria for defining merge fields for consistent use across marketing content.",,
Reach the Right Customers with Enhanced Audience Tools,,,Marketing,Marketing Cloud,,TRUE,,,,"Now it’s easier than ever to manage and target audience members at every stage of the customer lifecycle. Enjoy a more accurate pipeline with the new Prospect object, apply scoring rules to accounts, and quickly create and preview segments right from a campaign.",,
Connect Experiences on External Sites,,,Marketing,Marketing Cloud,,TRUE,,,,"Now you can collect information from your customers on external sites with an embedded form. Plus, relate activity from your site to a campaign for reporting.",,
Extend Your Marketing with Enhanced Messaging Tools,,,Marketing,Marketing Cloud,,TRUE,,,,"Now you can expand your SMS marketing to more locations around the globe. Plus, manage blockout windows, and easily review the source of consent status changes in Data Cloud.",,
Get More Flexibility and Visibility with Campaigns and Flows,,,Marketing,Marketing Cloud,,TRUE,,,,"Now you have more visibility and control over your flows from the campaign record. You can also plan and track campaigns with the new marketing calendar. Plus, use custom fields with campaign briefs, and get insight into the status of your campaign flows with the Flow Version Occurrence related list and the Campaign Stage field.",,
Create and Manage Content More Efficiently,,,Marketing,Marketing Cloud,,TRUE,,,,"Now marketers can save time with content cloning capabilities, shared workspaces, and default branding for new content. Plus, get more insight on the status of your landing page, form, and brand content.",,
Get Started Faster with Setup Enhancements,,,Marketing,Marketing Cloud,,TRUE,,,,"Whether you’re new to Marketing Cloud or exploring new features, our improved setup experience saves you time so your team can get to work. Now it’s easier to track your setup progress, authenticate a domain for branding or sending email, automatically generate an identity resolution ruleset, and more.",,
User Interface Updates in Marketing Cloud,,,Marketing,Marketing Cloud,,TRUE,,,,Take advantage of improvements throughout the Marketing Cloud app that make it easier for you to accomplish tasks and get important details at a glance.,,
Malware Detection Security Policy for Android is Being Retired,,,Mobile,Salesforce Mobile App,Everything That’s New in the Salesforce Mobile App,,TRUE,,,"We're retiring the Malware Detection security policy for Android on January 31, 2025. We rely on Android SafetyNet API from Google to offer this policy. Google is retiring this API and any call to it fails after January 31, 2025. To maintain security, consider enabling alternative policies such as Block Jailbroken Device and Minimum Security Patch Version.",,
Send Attachments in Messaging on the Salesforce Mobile App,,,Mobile,Salesforce Mobile App,Everything That’s New in the Salesforce Mobile App,,,TRUE,,"Service reps can now send attachments while messaging from the Salesforce mobile app. This change improves parity between the mobile app’s messaging experience and the desktop site’s messaging experience. Previously, service reps messaging from the Salesforce app could only send messages; transfer messages to other reps, bots, or queues; send messaging components; and send voice notes.",,
Download Files Your Way in Mobile Publisher for Experience Cloud,,,Mobile,Mobile Publisher,,TRUE,,,,"To give you more flexibility and control over the download links that you specify for your users, Mobile Publisher now supports additional download methods. You can specify a third-party URL, like a Google or Box URL, as a download link for authenticated or guest users. You can also support chat transcript downloads from Messaging for In-App and Web via a Binary Large Object (Blob) (authenticated iOS users only). Previously, Mobile Publisher supported only authenticated downloads from specified SObjects.",,
Remove Unwanted /s Elements in Older Experience Cloud LWR Site URLs,,,Mobile,Mobile Publisher,,,TRUE,,,"Some older LWR Experience Cloud sites include /s at the end of the site’s base URL. You can now update the site URL in the site’s Experience Cloud Administration workspace to remove this unwanted element. After you update the URL of an LWR site, no related changes are required for a Mobile Publisher app that was created from that site.",,
Set Up Opt-In Biometric Login for Fast and Secure Experience Cloud App Logins (Generally Available),,,Mobile,Mobile Publisher,,,TRUE,,,"Now generally available, User Opt-In Biometric Login for your Experience Cloud app lets users opt in to using biometric credentials (face or fingerprint recognition) to log in. After a user first logs in to the app with their username and password, they can opt in to using their biometric credentials for future logins.",,
Customize Mobile Publisher Android App Permission Requests to Post Notifications,,,Mobile,Mobile Publisher,,,TRUE,,,"In Setup for Mobile Publisher, you can now customize the text shown to users when your Android app requests permission to post notifications to the notification tray on their device. Make sure that your permission description meets Google Play's requirements for prominent disclosure.",,
Customize the Style of Your Experience Cloud App's Security Alerts,,,Mobile,Mobile Publisher,,,TRUE,,,"With Enhanced Mobile App Security for your Experience Cloud app, you can configure how your app responds to security threats. Now you can customize the style of your app's security alerts to match the user experience of your app. Select the alert button color and text color, and upload your own custom fonts.",,
Assign Briefcases to Users by Profile,,,Mobile,General Mobile Updates,,,TRUE,,,"You can now assign a briefcase to your mobile workforce by their profile. For example, to enable a mobile sales department to access records in low-connectivity settings, you can assign a briefcase to a profile that represents the sales department. Previously, briefcases were assigned only to users or user groups.",,
Do More with Seller-Focused Mobile Experience,,,Mobile,General Mobile Updates,,,TRUE,,,Prepare for meetings with Seller-Focused Mobile Experience. Customize the app using Mobile Builder for Seller-Focused Experience.,,
Validate Mobile Lightning Web Components with ESLint Rules,,,Mobile,General Mobile Updates,,TRUE,,,,Use the new ESLint rules plugin to help you develop code that works with mobile and offline Lightning web components.,,
Reduce Mobile Performance Issues with the Salesforce Extensions Pack,,,Mobile,General Mobile Updates,,TRUE,,,,The latest version of the Salesforce Extensions for Visual Studio Code comes with new diagnostic improvements to help flag and resolve mobile and offline performance-related issues.,,
Accept On-Site Payments with Tap-to-Pay,,,Mobile,General Mobile Updates,,,TRUE,,,Use the PaymentsService API to create a Lightning web component that lets your customers use the Tap-to-Pay capability of the Payments plug-in to pay mobile workers directly. The Field Service mobile app then integrates with Pay Now to connect the LWC to a secure payment system that processes the interaction.,,
Explore Omnistudio's Refreshed Visual Style with SLDS 2,,,Omnistudio,,,,TRUE,,,"Enhance the user experience (UI) of your Omnistudio applications at runtime with the new Omnistudio Salesforce Lightning Design System 2 (SLDS 2) theme. Turn on the Omnistudio SLDS 2 theme in your org, which uses the features of SLDS 2 and the new UI. Get a clear and consistent visual experience in Omnistudio through a simplified color palette, improved font styles, better spacing, and higher contrast.",,
Integrate Guest User Data on Experience Cloud with OmniAnalytics,,,Omnistudio,,,,TRUE,,,"Get clear insights about how guest users interact with your Omniscripts and Flexcards, and also see the visualization on the OmniAnalytics dashboard.",,
Use Omniscript Saved Sessions in Emails and Email Templates,,,Omnistudio,,,,TRUE,,,Access customers' saved session information to create context-driven communications tailored to customer interactions on your sites. Populate email templates and email messages with relevant Omniscript saved session information. This helps reengage customers with personalized and timely email-based communication.,,
Save Costs and Time with Built-In Translations for Omniscripts and Flexcards,,,Omnistudio,,,,TRUE,,,"Use autotranslated system labels to localize your single-language Omniscripts and Flexcards based on the user's locale. Note that these autotranslated labels won't affect your multi-language Omniscripts, which use the translations that are defined using custom labels.",,
Seamlessly Enable Omnistudio Metadata in Scratch Orgs by Updating the Org Shape File,,,Omnistudio,,,,TRUE,,,"To enable the Omnistudio Metadata setting after you create a scratch org with an org shape file, include the OmniStudioSettings property in the org shape file.",,
Upgrade to a Secure Node.js Version for OmniOut,,,Omnistudio,,,,TRUE,,,Secure your org by installing the latest supported version of Node.js. OmniOut now supports Node.js versions from 18.20.4 to 22.11.0.,,
Securely Deploy Omnistudio Components by Using the Latest Versions of Build Tool and Node.js,,,Omnistudio,,,,TRUE,,,"Upgrade your Build Tool to a version later than 1.17.11, and the Node.js to a version later than 18 to deploy Omnistudio components. This upgrade also includes an upgrade to the Puppeteer version from 5.3.1 to 21.11.0.",,
Accessibility Enhancements in Omnistudio,,,Omnistudio,,,,TRUE,,,Learn about important changes that make Omnistudio more accessible.,,
Other Improvements in Omnistudio,,,Omnistudio,,,,TRUE,,,Learn about enhancements to the Apex Class Permission Checker and the UserLocaleDateTime Omni Interaction Configuration in Spring '25.,,
Deprecation and End of Support for AngularJS-Based Omniscripts,,,Omnistudio,,,,TRUE,,,"Omnistudio no longer supports Omniscripts built on AngularJS. To continue using these Omniscripts, migrate all AngularJS-based Omniscripts to the Omniscript Lightning Web Component framework.",,
Omnistudio Minor Releases,,,Omnistudio,,,,,,TRUE,"Find out about bug fixes, minor updates, and known issues about Omnistudio made after the Spring '25 and before Summer '25.",,
Accelerate Product Creation with Deep Clone,,,Revenue Cloud,Product Catalog Management,,,,TRUE,,"Clone product definitions, including all related entities such as attributes, child components, and selling models. Simplify product creation, boost productivity, ensure consistency across your catalog, eliminate manual record recreation, reduce errors, and save time by streamlining the product creation process through Deep Clone.",,
Define Decimal Values for Product Quantity,,,Revenue Cloud,Product Catalog Management,,,,TRUE,,"Specify accurate product quantities for products that support decimal values. Define the number of decimal places the product supports, with specific rounding methodologies. This feature is key for customers where specifying exact product quantities is crucial for their business.",,
Update Product Index Quickly with Partial Index Rebuilds,,,Revenue Cloud,Product Catalog Management,,,,TRUE,,"You no longer have to rebuild the entire index whenever you add, remove, or update product information. With the new Partial Index feature, you can efficiently capture product updates and apply incremental indexing swiftly for product search. For instance, you can quickly publish product changes and search for products on the product discovery page.",,
Enhance Product Discovery with Faceted Search,,,Revenue Cloud,Product Catalog Management,,,,TRUE,,"Elevate your search capabilities with Faceted Search. Facets provide a powerful filtering mechanism for your search results. Quickly locate the products you need by narrowing down the search results based on the chosen facets. For example, when searching for a phone, you can refine your search results using facets such as color, screen size, storage capacity, memory, and more.",,
Changed Objects in Product Catalog Management,,,Revenue Cloud,Product Catalog Management,,,,TRUE,,Access more data with the new fields in Product Catalog Management objects.,,
Add Context Tags Automatically to Your Pricing Elements,,,Revenue Cloud,Salesforce Pricing,,,,TRUE,,Leverage Einstein generative AI to map the appropriate context tags as inputs within your pricing elements. Automating this process minimizes the manual effort and improves the accuracy for pricing designers.,,
Apply Discounts Accurately by Using the Discount Distribution Service Element,,,Revenue Cloud,Salesforce Pricing,,TRUE,,,,Ensure pricing transparency by applying discounts fairly across all line items using the Discount Distribution Service element. Control discounts by excluding products or categories that you don’t want the discounts to apply to. Customize the element for your specific business needs and safeguard profitability by setting floor price limits.,,
Determine the Right Price for a Product by Combining Multiple Outputs,,,Revenue Cloud,Salesforce Pricing,,TRUE,,,,Assist organizations in offering their customers the best price for a product when a given pricing rule produces multiple outcomes. Users can configure procedure output resolution records to determine the optimal price or discounts by using ‌the List Price and Price Tracking elements.,,
Troubleshoot Pricing Errors with the Pricing Operations Console,,,Revenue Cloud,Salesforce Pricing,,,,TRUE,,Troubleshoot and fix issues that arise after your users run pricing APIs or simulations. View and open price logs to resolve errors with all the necessary log information available directly in the Pricing Operations Console app.,,
Streamline Line Item Tagging,,,Revenue Cloud,Salesforce Pricing,,TRUE,,,,"Accurately and efficiently calculate the prices for each line item by using the Map Line Items element. Easily map the tags for each line item detail by mapping them once and using parent tag mappings, instead of repeating the mappings in each pricing element.",,
Delete Pricing Recipes,,,Revenue Cloud,Salesforce Pricing,,TRUE,,,,"To locate the right pricing recipe and prevent unnecessary data storage, delete pricing recipes created on a Salesforce Pricing org. Previously, pricing recipes could only be modified or created.",,
Enhance Flexibility with New Data Types in Assignment Element,,,Revenue Cloud,Salesforce Pricing,,TRUE,,,,"Use the date and time, text (string), boolean, number, and currency data types to expand data compatibility with other elements within Salesforce Pricing. Previously, only the number and currency data types were supported.",,
Simplify Line Item Mapping,,,Revenue Cloud,Salesforce Pricing,,,TRUE,,,Eliminate the need to reenter line item variables in each discovery element. Map the line item variable in a discovery procedure by using the Discovery Settings element.,,
New and Changed Objects in Salesforce Pricing,,,Revenue Cloud,Salesforce Pricing,,,,TRUE,,Do more with these new and changed Salesforce Pricing objects.,,
Create Quotes and Orders Faster by Saving and Reusing Configurations,,,Revenue Cloud,Product Configurator,,TRUE,,,,"Sales reps can save their frequently used configurations, and then reuse them with just a few clicks. Use the saved configurations to quickly create quotes and orders even when they're working with complex bundles and products.",,
Create Precise Configurations with Decimal Quantity Support,,,Revenue Cloud,Product Configurator,,TRUE,,,,"For products that are measured with decimal precision, your sales reps and rule designers can enter decimal values for the quantity when they configure the products and define the rules. Sales reps and rule designers can also see the associated unit of measure record and an infobubble that shows the number of decimal values that the value is rounded off to. For attributes that require a decimal input, your sales reps and rule designers can see the associated unit of measure record. However, attribute values aren’t rounded off.",,
Design Product Configurations Faster With Product Classes and Flexible Rules,,,Revenue Cloud,Product Configurator,,,TRUE,,,"Rules for creating product bundles are now simpler and more flexible. You can define a class of values to display in dropdowns at run time, as opposed to statically defining the dropdowns. Also, when defining a rule with a condition, you can choose anything that's related via Context Service mappings. These changes make your rules more compact, faster to create, and easier to maintain.",,
View More Products at Once with Compact Mode in Product Configurator,,,Revenue Cloud,Product Configurator,,TRUE,,,,"With compact mode, see more products onscreen and work with large bundles more easily. Use the toggle to turn Compact Mode on and off.",,
Find Products in a Large Bundle Easily,,,Revenue Cloud,Product Configurator,,TRUE,,,,"Use the search field in Product Configurator to easily find a product in the current bundle. To show the search field, make sure that the product configuration flow contains the Product Configurator Breadcrumb Navigation component (included by default in the Default Product Configurator Flow).",,
Show More Details About Your Products with Customized Product Cards,,,Revenue Cloud,Product Configurator,,TRUE,,,,"Select the fields that you want to show on a product card and capture the information that isn’t covered in the default card layout. To select fields in the Product Configurator Option Groups component, choose up to 5 options in each of the two picklists. The selected fields appear in two rows in the product card, with options from the first picklist in the top row.",,
Set Up Complex Product Validation Rules Easily by Using Advanced Configurator,,,Revenue Cloud,Product Configurator,,,,TRUE,,"Rule designers can set up validation rules for complex product configurations by using Advanced Configurator in Product Configurator. Based on your business requirements, you can use Advanced Configurator or the existing Standard Configurator. After you enable Advanced Configurator, rule designers can use Constraint Builder to create advanced configuration rules.",,
Configure Complex Products Accurately with Constraint Models,,,Revenue Cloud,Product Configurator,,TRUE,,,,"Manage the complex configuration and validation for your products by using constraint models. Create constraint models in the Constraint Builder, a part of the Advanced Configurator, to use constraints in addition to if-then rules to customize complex products quickly and accurately.",,
New Configurator Flow Component Fields,,,Revenue Cloud,Product Configurator,,,TRUE,,,Ensure more control over layout and other functions by using the new fields added to the Product Configurator Flow screen components.,,
Amend Evergreen Subscriptions on Any Date,,,Revenue Cloud,Transaction Management,,TRUE,,,,You can amend evergreen subscriptions on any date without being restricted to the anniversary date. This update provides flexibility and timely adjustments to meet your changing business needs when managing subscriptions. Avoid delays that could put your revenue opportunities at risk.,,
Create Precise Quotes and Orders with Decimal Quantity Support,,,Revenue Cloud,Transaction Management,,TRUE,,,,"For products that are measured with decimal precision, sales reps, partners, and customers can enter decimal values for quantity from Transaction Line Editor and line item pages. Also, they can see the unit of measure field on the side panel and line item pages, by default.",,
Negotiate Tiered Volume Adjustments and Prices by Using Contract Pricing,,,Revenue Cloud,Transaction Management,,TRUE,,,,Your sales reps and contract managers can add volume tiers to contract pricing to specify the price or discount your customers receive based on sales quantity volume. Create individual tiers directly associated with a contract item price record from the contract record page. Manage a product's negotiated pricing in your contract pricing agreements more easily and accurately.,,
Unlock More Flexibility with Line Item Level Pricing Contracts,,,Revenue Cloud,Transaction Management,,TRUE,,,,"With the new Pricing Contract field on the quote line item level and order line item level, override the header level contract price agreement with a line level contract price agreement. You can also price individual transaction lines by using different contracts. To get the right price for your customers, choose a specific pricing contract that you want to use for the transaction or for individual lines.",,
Specify Pricing Agreement Type Contracts for Quotes and Orders,,,Revenue Cloud,Transaction Management,,TRUE,,,,"To price a transaction or line item, create a specific pricing agreement contract. This contract is different from the existing sales contract that contains the assets. Easily distinguish between pricing agreement contracts and sales contracts when you create quotes or orders. Choose different contracts for pricing purposes for your customers so that the correct contracts are used for the right transactions. You can also have multiple pricing contracts for any account.",,
Track Pricing Agreement Contracts Easily,,,Revenue Cloud,Transaction Management,,TRUE,,,,Use the new Is Pricing Contract field for reporting when you track which contracts are used for pricing purposes. Easily differentiate between sales contracts and pricing contracts in your reporting. The Is Pricing Contract field is set when you add a contract item price or a price adjustment schedule to a contract. The field denotes the contract record as a pricing contract because the contract captures customer-negotiated pricing.,,
Organize Quote and Order Line Items into Groups with Ease,,,Revenue Cloud,Transaction Management,,TRUE,,,,"Work on large, complex deals efficiently in Revenue Cloud with the more intuitive quoting and ordering experience. With the Transaction Line Editor, sales reps can organize line items on quotes and on orders into groups, expand and collapse these groups with a click, and edit line items across groups. Also, notification badges on groups indicate unsaved changes and errors, prompting sales reps to take action.",,
Enhance Transparency with Custom Fields on Usage-Based Products,,,Revenue Cloud,Transaction Management,,,TRUE,,,Use custom fields to give sales reps and customers a more detailed and comprehensive view of the usage rates for consumption-based products. Give your sales reps the tools to configure and quote your company’s unique products and services by showing custom fields on the product’s usage rate card.,,
Enable Usage Selling on Experience Cloud Sites,,,Revenue Cloud,Transaction Management,,,,TRUE,,Expand your company’s market reach by enabling partners and guest users to sell usage-based products on Experience Cloud for Partner Communities and Customer Community Plus.,,
Receive Email Notifications for Approval Submissions,,,Revenue Cloud,Transaction Management,,TRUE,,,,You can now receive email confirming approval submissions and when those submissions are updated.,,
Manage Advanced Approvals Through Email,,,Revenue Cloud,Transaction Management,,TRUE,,,,"With Advanced Approvals, approvers and delegates receive email when there are submissions that need their attention. They can also approve and reject submissions by responding to email.",,
Create Quotes and Orders Fast with More Responsive Pages,,,Revenue Cloud,Transaction Management,,TRUE,,,,"Pages are more responsive when creating quotes and orders. Thanks to API improvements, clicks and selections are up to twice as fast.",,
Create Complex Quotes and Orders,,,Revenue Cloud,Transaction Management,,TRUE,,,,"During quoting and ordering, you can now create, configure, and price a single large quote or order for complex products governed by intricate rules. The revamped API supports processing up to 1,000 lines synchronously, ensuring smoother and more efficient processing.",,
New and Changed Objects in Transaction Management,,,Revenue Cloud,Transaction Management,,,,TRUE,,"Transaction Management has one new object: ContractItemPriceAdjTier. Three existing objects are now available for Experience Cloud to support Community Plus users with advanced approvals: ApprovalSubmission, ApprovalSubmissionDetail, and ApprovalWorkItem.",,
​​Define Sellable Products and Usage Resources,,,Revenue Cloud,Usage Management (Generally Available),Usage Modeling,,,TRUE,,"Define different business models by using sellable products, such as pay-as-you-go or prepurchase and overage. Use usage resources to define a service, such as cloud storage that’s sold or granted with the sellable product.",,
Define Units of Measure to Quantify Usage Resources,,,Revenue Cloud,Usage Management (Generally Available),Usage Modeling,,,TRUE,,"Quantify how much of a usage resource a customer consumes by defining a new unit of measure class and a related unit of measure. Units of measure can be time-based, transaction-based, volume-based, or count-based.",,
Track and Rate Usage Consumption with Product Usage Grants,,,Revenue Cloud,Usage Management (Generally Available),Usage Modeling,,,TRUE,,"Use product usage grants to track and rate resource consumption. When configuring product usage grants, set properties such as overage charges, validity, renewability, and rollover policies. To streamline your credit redemption processes, populate the Drawdown Order field when defining the product usage grant.",,
Define Refresh Policies for Usage Resources,,,Revenue Cloud,Usage Management (Generally Available),Usage Modeling,,,TRUE,,"Specify how often usage resource grants are refreshed. For a specified term of the sellable product, the grants are periodically refreshed. Renewal frequency for the grant refresh can be set to monthly, quarterly, or annually.",,
Manage Unused Usage Grants Effectively,,,Revenue Cloud,Usage Management (Generally Available),Usage Modeling,,,TRUE,,"Control what happens to unused usage grants after they expire by defining rollover policies for usage resources. You can choose to expire the grants immediately after a specified date, roll over for a specified period, or roll over indefinitely.",,
​​Define Usage Aggregation Methods and Periods,,,Revenue Cloud,Usage Management (Generally Available),Usage Modeling,,,TRUE,,"Specify how usage is aggregated over time for a given resource by creating usage aggregation policies. By defining an accumulation method and an accumulation period, you can use the policy to rate the usage amounts in a given billing period.",,
Manage Grants for Sellable Products,,,Revenue Cloud,Usage Management (Generally Available),Usage Modeling,,,TRUE,,"Define grant-binding policies to manage the allocation and the appropriate timing of distributing grants to customers. With greater control and flexibility over their grant allocations, your executives can address their needs for tailored scheduling and management.",,
